id,device,timestamp,accuracy,azimuth,pitch,roll,timestamp
b0f3a672-fb01-4924-a82c-5bbf728fc383-2842,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.020369,3,142.70313,164.59375,18.734375,1381195861.020369
b0f3a672-fb01-4924-a82c-5bbf728fc383-2843,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.052919,3,91.578125,119.25,-25.421875,1381195861.052919
b0f3a672-fb01-4924-a82c-5bbf728fc383-2844,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.080573,3,68.984375,116.296875,-20.671875,1381195861.080573
b0f3a672-fb01-4924-a82c-5bbf728fc383-2845,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.11051,3,81.921875,50.796875,-37.640625,1381195861.11051
b0f3a672-fb01-4924-a82c-5bbf728fc383-2846,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.140536,3,98.09375,49.140625,-31.921875,1381195861.140536
b0f3a672-fb01-4924-a82c-5bbf728fc383-2847,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.170602,3,72.328125,123.859375,-9.734375,1381195861.170602
b0f3a672-fb01-4924-a82c-5bbf728fc383-2848,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.202728,3,63.6875,126.1875,-4.28125,1381195861.202728
b0f3a672-fb01-4924-a82c-5bbf728fc383-2849,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.230679,3,82.3125,86.671875,3.078125,1381195861.230679
b0f3a672-fb01-4924-a82c-5bbf728fc383-2850,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.260563,3,108.671875,38.6875,-36.46875,1381195861.260563
b0f3a672-fb01-4924-a82c-5bbf728fc383-2851,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.290378,3,181.17188,147.3125,-52.421875,1381195861.290378
b0f3a672-fb01-4924-a82c-5bbf728fc383-2852,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.320368,3,161.875,40.890625,-43.84375,1381195861.320368
b0f3a672-fb01-4924-a82c-5bbf728fc383-2853,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.350901,3,146.6875,49.625,-39.625,1381195861.350901
b0f3a672-fb01-4924-a82c-5bbf728fc383-2854,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.380361,3,188.42188,140.75,-49.390625,1381195861.380361
b0f3a672-fb01-4924-a82c-5bbf728fc383-2855,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.410373,3,165.75,48.328125,-41.234375,1381195861.410373
b0f3a672-fb01-4924-a82c-5bbf728fc383-2856,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.440361,3,247.84375,133.35938,-35.25,1381195861.440361
b0f3a672-fb01-4924-a82c-5bbf728fc383-2857,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.470484,3,171.60938,92.546875,-1.203125,1381195861.470484
b0f3a672-fb01-4924-a82c-5bbf728fc383-2858,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.500365,3,138.8125,76.40625,-6.984375,1381195861.500365
b0f3a672-fb01-4924-a82c-5bbf728fc383-2859,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.53038,3,106.828125,101.96875,-7.71875,1381195861.53038
b0f3a672-fb01-4924-a82c-5bbf728fc383-2860,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.560394,3,107.078125,52.859375,-34.484375,1381195861.560394
b0f3a672-fb01-4924-a82c-5bbf728fc383-2861,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.590361,3,95.1875,95.78125,-1.734375,1381195861.590361
b0f3a672-fb01-4924-a82c-5bbf728fc383-2862,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.620369,3,83.484375,125.375,4.53125,1381195861.620369
b0f3a672-fb01-4924-a82c-5bbf728fc383-2863,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.650377,3,68.21875,131.70313,-2.296875,1381195861.650377
b0f3a672-fb01-4924-a82c-5bbf728fc383-2864,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.680374,3,96.65625,146.15625,25.9375,1381195861.680374
b0f3a672-fb01-4924-a82c-5bbf728fc383-2865,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.710372,3,121.78125,147.32813,53.75,1381195861.710372
b0f3a672-fb01-4924-a82c-5bbf728fc383-2866,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.74037,3,110.609375,105.5,15,1381195861.74037
b0f3a672-fb01-4924-a82c-5bbf728fc383-2867,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.770373,3,116.375,31.890625,-23.671875,1381195861.770373
b0f3a672-fb01-4924-a82c-5bbf728fc383-2869,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.802096,3,103.390625,41.234375,-47.65625,1381195861.802096
b0f3a672-fb01-4924-a82c-5bbf728fc383-2870,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.830379,3,91.84375,58.65625,-28.75,1381195861.830379
b0f3a672-fb01-4924-a82c-5bbf728fc383-2871,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.862085,3,95.65625,64.40625,-12.375,1381195861.862085
b0f3a672-fb01-4924-a82c-5bbf728fc383-2872,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.920332,3,104.0625,149.60938,16.71875,1381195861.920332
b0f3a672-fb01-4924-a82c-5bbf728fc383-2873,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.950374,3,140.82813,164.34375,62.15625,1381195861.950374
b0f3a672-fb01-4924-a82c-5bbf728fc383-2874,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195861.980383,3,87.453125,120.75,-21.125,1381195861.980383
b0f3a672-fb01-4924-a82c-5bbf728fc383-2875,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.010394,3,62.5,121.09375,-28.609375,1381195862.010394
b0f3a672-fb01-4924-a82c-5bbf728fc383-2876,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.040379,3,45.28125,124.515625,-31.375,1381195862.040379
b0f3a672-fb01-4924-a82c-5bbf728fc383-2877,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.070391,3,84.09375,42.75,-42.4375,1381195862.070391
b0f3a672-fb01-4924-a82c-5bbf728fc383-2878,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.100497,3,88.59375,56.84375,-31.75,1381195862.100497
b0f3a672-fb01-4924-a82c-5bbf728fc383-2879,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.130382,3,74.609375,120.859375,-3.8125,1381195862.130382
b0f3a672-fb01-4924-a82c-5bbf728fc383-2880,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.160369,3,74.234375,107.234375,-9.703125,1381195862.160369
b0f3a672-fb01-4924-a82c-5bbf728fc383-2881,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.190374,3,99.828125,49.5,-24.734375,1381195862.190374
b0f3a672-fb01-4924-a82c-5bbf728fc383-2882,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.220421,3,125.921875,41.390625,-48,1381195862.220421
b0f3a672-fb01-4924-a82c-5bbf728fc383-2883,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.250366,3,139.60938,40.0625,-48.546875,1381195862.250366
b0f3a672-fb01-4924-a82c-5bbf728fc383-2884,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.280383,3,139.92188,46.765625,-43.234375,1381195862.280383
b0f3a672-fb01-4924-a82c-5bbf728fc383-2885,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.310395,3,135.54688,50.28125,-35.21875,1381195862.310395
b0f3a672-fb01-4924-a82c-5bbf728fc383-2886,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.340384,3,192.34375,143.90625,-49.90625,1381195862.340384
b0f3a672-fb01-4924-a82c-5bbf728fc383-2887,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.370383,3,170.10938,47.03125,-42.921875,1381195862.370383
b0f3a672-fb01-4924-a82c-5bbf728fc383-2888,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.400387,3,135.98438,87.3125,-2.09375,1381195862.400387
b0f3a672-fb01-4924-a82c-5bbf728fc383-2889,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.430384,3,125.53125,76.0625,5.65625,1381195862.430384
b0f3a672-fb01-4924-a82c-5bbf728fc383-2890,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.46039,3,114.3125,81.078125,-3.96875,1381195862.46039
b0f3a672-fb01-4924-a82c-5bbf728fc383-2891,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.490398,3,93.328125,108.21875,-17.828125,1381195862.490398
b0f3a672-fb01-4924-a82c-5bbf728fc383-2892,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.52037,3,54.171875,126.921875,-34.984375,1381195862.52037
b0f3a672-fb01-4924-a82c-5bbf728fc383-2893,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.550374,3,67.546875,96.609375,-3.4375,1381195862.550374
b0f3a672-fb01-4924-a82c-5bbf728fc383-2894,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.580365,3,53.609375,132.07813,-7.640625,1381195862.580365
b0f3a672-fb01-4924-a82c-5bbf728fc383-2895,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.610374,3,62.703125,144.57813,5.203125,1381195862.610374
b0f3a672-fb01-4924-a82c-5bbf728fc383-2896,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.64035,3,101.0625,141.48438,49.5,1381195862.64035
b0f3a672-fb01-4924-a82c-5bbf728fc383-2897,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.670376,3,115.984375,137,38.921875,1381195862.670376
b0f3a672-fb01-4924-a82c-5bbf728fc383-2898,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.700406,3,107.15625,78.578125,7.125,1381195862.700406
b0f3a672-fb01-4924-a82c-5bbf728fc383-2899,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.730385,3,115.453125,30.90625,-35,1381195862.730385
b0f3a672-fb01-4924-a82c-5bbf728fc383-2900,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.760388,3,94.859375,47.671875,-41.3125,1381195862.760388
b0f3a672-fb01-4924-a82c-5bbf728fc383-2902,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.790381,3,85.09375,75.953125,-14.015625,1381195862.790381
b0f3a672-fb01-4924-a82c-5bbf728fc383-2903,6b4eb937-f797-4327-89b6-bab34b8f750c,1381195862.820387,3,100.4375,45.640625,-10.34375,1381195862.820387
