id,device,timestamp,diffFrameSecs,numFrameSamples,timestamp,x_absoluteCentralMoment,x_maxDeviation,x_mean,x_psdAcrossFrequencyBands,x_standardDeviation,y_absoluteCentralMoment,y_maxDeviation,y_mean,y_psdAcrossFrequencyBands,y_standardDeviation,z_absoluteCentralMoment,z_maxDeviation,z_mean,z_psdAcrossFrequencyBands,z_standardDeviation
22468184-0cc6-427a-a096-bf4aa1753c64-16,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766225.954871,1.000127,77,1380766225.954871,0.6670716810278298,1.8079021972597404,-0.33730260274025975,144.18634084141414,0.7626550932981284,0.31476667104064737,0.9546956922077927,-1.9949608077922074,18.824714157572227,0.3914756725100369,0.36383141119919055,1.621341162337659,9.665858662337659,3.0536905717360403,0.4946895999154973
22468184-0cc6-427a-a096-bf4aa1753c64-16,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766225.954871,1.000127,77,1380766225.954871,0.6670716810278298,1.8079021972597404,-0.33730260274025975,144.18634084141414,0.7626550932981284,0.31476667104064737,0.9546956922077927,-1.9949608077922074,18.824714157572227,0.3914756725100369,0.36383141119919055,1.621341162337659,9.665858662337659,3.3178999827842257,0.4946895999154973
22468184-0cc6-427a-a096-bf4aa1753c64-16,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766225.954871,1.000127,77,1380766225.954871,0.6670716810278298,1.8079021972597404,-0.33730260274025975,144.18634084141414,0.7626550932981284,0.31476667104064737,0.9546956922077927,-1.9949608077922074,18.824714157572227,0.3914756725100369,0.36383141119919055,1.621341162337659,9.665858662337659,16.913180337871093,0.4946895999154973
22468184-0cc6-427a-a096-bf4aa1753c64-16,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766225.954871,1.000127,77,1380766225.954871,0.6670716810278298,1.8079021972597404,-0.33730260274025975,144.18634084141414,0.7626550932981284,0.31476667104064737,0.9546956922077927,-1.9949608077922074,18.824714157572227,0.3914756725100369,0.36383141119919055,1.621341162337659,9.665858662337659,8.155424932745499,0.4946895999154973
22468184-0cc6-427a-a096-bf4aa1753c64-16,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766225.954871,1.000127,77,1380766225.954871,0.6670716810278298,1.8079021972597404,-0.33730260274025975,390.36945007754315,0.7626550932981284,0.31476667104064737,0.9546956922077927,-1.9949608077922074,18.824714157572227,0.3914756725100369,0.36383141119919055,1.621341162337659,9.665858662337659,3.0536905717360403,0.4946895999154973
22468184-0cc6-427a-a096-bf4aa1753c64-16,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766225.954871,1.000127,77,1380766225.954871,0.6670716810278298,1.8079021972597404,-0.33730260274025975,390.36945007754315,0.7626550932981284,0.31476667104064737,0.9546956922077927,-1.9949608077922074,18.824714157572227,0.3914756725100369,0.36383141119919055,1.621341162337659,9.665858662337659,3.3178999827842257,0.4946895999154973
22468184-0cc6-427a-a096-bf4aa1753c64-16,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766225.954871,1.000127,77,1380766225.954871,0.6670716810278298,1.8079021972597404,-0.33730260274025975,390.36945007754315,0.7626550932981284,0.31476667104064737,0.9546956922077927,-1.9949608077922074,18.824714157572227,0.3914756725100369,0.36383141119919055,1.621341162337659,9.665858662337659,16.913180337871093,0.4946895999154973
22468184-0cc6-427a-a096-bf4aa1753c64-16,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766225.954871,1.000127,77,1380766225.954871,0.6670716810278298,1.8079021972597404,-0.33730260274025975,390.36945007754315,0.7626550932981284,0.31476667104064737,0.9546956922077927,-1.9949608077922074,18.824714157572227,0.3914756725100369,0.36383141119919055,1.621341162337659,9.665858662337659,8.155424932745499,0.4946895999154973
22468184-0cc6-427a-a096-bf4aa1753c64-16,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766225.954871,1.000127,77,1380766225.954871,0.6670716810278298,1.8079021972597404,-0.33730260274025975,26.82594527840885,0.7626550932981284,0.31476667104064737,0.9546956922077927,-1.9949608077922074,18.824714157572227,0.3914756725100369,0.36383141119919055,1.621341162337659,9.665858662337659,3.0536905717360403,0.4946895999154973
22468184-0cc6-427a-a096-bf4aa1753c64-16,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766225.954871,1.000127,77,1380766225.954871,0.6670716810278298,1.8079021972597404,-0.33730260274025975,26.82594527840885,0.7626550932981284,0.31476667104064737,0.9546956922077927,-1.9949608077922074,18.824714157572227,0.3914756725100369,0.36383141119919055,1.621341162337659,9.665858662337659,3.3178999827842257,0.4946895999154973
