id,device,timestamp,accuracy,azimuth,pitch,roll,timestamp
22468184-0cc6-427a-a096-bf4aa1753c64-104,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.552176,3,59.25,65.921875,-16.765625,1380766228.552176
22468184-0cc6-427a-a096-bf4aa1753c64-105,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.582185,3,58.921875,70.609375,-18.859375,1380766228.582185
22468184-0cc6-427a-a096-bf4aa1753c64-106,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.612181,3,68.71875,60.015625,-5.625,1380766228.612181
22468184-0cc6-427a-a096-bf4aa1753c64-107,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.642146,3,46.1875,127.5,-25.234375,1380766228.642146
22468184-0cc6-427a-a096-bf4aa1753c64-108,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.672179,3,55.265625,70.828125,-13.359375,1380766228.672179
22468184-0cc6-427a-a096-bf4aa1753c64-109,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.703186,3,59.46875,75.9375,-11.125,1380766228.703186
22468184-0cc6-427a-a096-bf4aa1753c64-110,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.732154,3,63.921875,54.421875,-20.09375,1380766228.732154
22468184-0cc6-427a-a096-bf4aa1753c64-111,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.762157,3,64.265625,79.3125,-5.1875,1380766228.762157
22468184-0cc6-427a-a096-bf4aa1753c64-112,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.792194,3,69.546875,74.890625,-1.171875,1380766228.792194
22468184-0cc6-427a-a096-bf4aa1753c64-113,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.82238,3,69.65625,74.8125,-4.3125,1380766228.82238
22468184-0cc6-427a-a096-bf4aa1753c64-114,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.852524,3,64.796875,66.0625,-17.390625,1380766228.852524
22468184-0cc6-427a-a096-bf4aa1753c64-115,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.88215,3,68.953125,72.65625,-2.6875,1380766228.88215
22468184-0cc6-427a-a096-bf4aa1753c64-116,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.912199,3,69.203125,81.5625,1.125,1380766228.912199
22468184-0cc6-427a-a096-bf4aa1753c64-117,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.942178,3,69.5,78.390625,1.140625,1380766228.942178
22468184-0cc6-427a-a096-bf4aa1753c64-119,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766228.972198,3,69.765625,79.3125,1.875,1380766228.972198
22468184-0cc6-427a-a096-bf4aa1753c64-120,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.002167,3,73.34375,75.609375,4.34375,1380766229.002167
22468184-0cc6-427a-a096-bf4aa1753c64-121,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.032173,3,73.3125,76.046875,0.0,1380766229.032173
22468184-0cc6-427a-a096-bf4aa1753c64-122,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.092184,3,73.546875,75.6875,4.515625,1380766229.092184
22468184-0cc6-427a-a096-bf4aa1753c64-123,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.122169,3,73.6875,76.78125,3.359375,1380766229.122169
22468184-0cc6-427a-a096-bf4aa1753c64-124,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.152191,3,73.3125,78.890625,-4.203125,1380766229.152191
22468184-0cc6-427a-a096-bf4aa1753c64-125,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.182144,3,73.328125,79.96875,1.65625,1380766229.182144
22468184-0cc6-427a-a096-bf4aa1753c64-126,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.212428,3,73.546875,78.25,4.765625,1380766229.212428
22468184-0cc6-427a-a096-bf4aa1753c64-127,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.24216,3,73.25,78.1875,-3.8125,1380766229.24216
22468184-0cc6-427a-a096-bf4aa1753c64-128,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.272183,3,73.359375,78.421875,2.296875,1380766229.272183
22468184-0cc6-427a-a096-bf4aa1753c64-129,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.302177,3,73.328125,80.015625,0.359375,1380766229.302177
22468184-0cc6-427a-a096-bf4aa1753c64-130,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.332185,3,73.40625,77.765625,1.203125,1380766229.332185
22468184-0cc6-427a-a096-bf4aa1753c64-131,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.362166,3,73.734375,77.40625,6.1875,1380766229.362166
22468184-0cc6-427a-a096-bf4aa1753c64-132,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.392283,3,73.890625,78.90625,3.96875,1380766229.392283
22468184-0cc6-427a-a096-bf4aa1753c64-133,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.422282,3,74.078125,78.203125,4.203125,1380766229.422282
22468184-0cc6-427a-a096-bf4aa1753c64-134,6b4eb937-f797-4327-89b6-bab34b8f750c,1380766229.452254,3,74.359375,77.21875,6.328125,1380766229.452254
