id,device,timestamp,accuracy,azimuth,pitch,roll,timestamp
aef11f21-2283-45de-9b42-85e448734f1d-1,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764931.712069,3,100.328125,-20.25,2.015625,1380764931.712069
aef11f21-2283-45de-9b42-85e448734f1d-2,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764931.742373,3,100.359375,-20.8125,5.859375,1380764931.742373
aef11f21-2283-45de-9b42-85e448734f1d-3,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764931.772029,3,100.375,-22.03125,7.921875,1380764931.772029
aef11f21-2283-45de-9b42-85e448734f1d-4,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764931.803516,3,100.328125,-21.84375,10.5,1380764931.803516
aef11f21-2283-45de-9b42-85e448734f1d-5,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764931.837885,3,100.28125,-22.921875,10.921875,1380764931.837885
aef11f21-2283-45de-9b42-85e448734f1d-6,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764931.86248,3,100.28125,-24.453125,9.75,1380764931.86248
aef11f21-2283-45de-9b42-85e448734f1d-7,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764931.892102,3,100.265625,-23.96875,7.40625,1380764931.892102
aef11f21-2283-45de-9b42-85e448734f1d-8,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764931.923616,3,100.140625,-22.375,9.75,1380764931.923616
aef11f21-2283-45de-9b42-85e448734f1d-9,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764931.95338,3,100.09375,-23.875,7.796875,1380764931.95338
aef11f21-2283-45de-9b42-85e448734f1d-10,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764931.982022,3,100.046875,-23.90625,7.890625,1380764931.982022
aef11f21-2283-45de-9b42-85e448734f1d-11,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.012023,3,100.03125,-24.671875,7.515625,1380764932.012023
aef11f21-2283-45de-9b42-85e448734f1d-12,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.042026,3,99.96875,-24.28125,9.5,1380764932.042026
aef11f21-2283-45de-9b42-85e448734f1d-14,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.073189,3,99.921875,-24.53125,8.671875,1380764932.073189
aef11f21-2283-45de-9b42-85e448734f1d-15,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.102576,3,99.953125,-26.6875,9.390625,1380764932.102576
aef11f21-2283-45de-9b42-85e448734f1d-16,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.132065,3,99.90625,-25.21875,10.484375,1380764932.132065
aef11f21-2283-45de-9b42-85e448734f1d-17,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.162037,3,99.859375,-22.625,5.265625,1380764932.162037
aef11f21-2283-45de-9b42-85e448734f1d-18,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.200439,3,99.703125,-24.1875,15.703125,1380764932.200439
aef11f21-2283-45de-9b42-85e448734f1d-19,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.223956,3,99.53125,-22.078125,13.171875,1380764932.223956
aef11f21-2283-45de-9b42-85e448734f1d-20,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.25292,3,99.40625,-22.6875,12.890625,1380764932.25292
aef11f21-2283-45de-9b42-85e448734f1d-21,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.282057,3,99.453125,-26.453125,10.65625,1380764932.282057
aef11f21-2283-45de-9b42-85e448734f1d-22,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.312053,3,99.453125,-24.859375,10.203125,1380764932.312053
aef11f21-2283-45de-9b42-85e448734f1d-23,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.342088,3,99.53125,-25.40625,7.859375,1380764932.342088
aef11f21-2283-45de-9b42-85e448734f1d-24,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.372108,3,99.515625,-23.90625,10.6875,1380764932.372108
aef11f21-2283-45de-9b42-85e448734f1d-25,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.408884,3,99.453125,-21.484375,8.515625,1380764932.408884
aef11f21-2283-45de-9b42-85e448734f1d-26,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.434428,3,99.375,-21.0,8.796875,1380764932.434428
aef11f21-2283-45de-9b42-85e448734f1d-27,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.463382,3,99.4375,-24.734375,8.5625,1380764932.463382
aef11f21-2283-45de-9b42-85e448734f1d-28,6b4eb937-f797-4327-89b6-bab34b8f750c,1380764932.492031,3,99.484375,-26.625,11.578125,1380764932.492031
